time_s,x,y,vx,vy
20580.0,355836125.1044322,22450800.16387215,-64.49253127493682,1089.5489290307496
20640.0,355832249.9201963,22516172.74425104,-64.68027536561621,1089.537066365869
20700.0,355828363.47138834,22581544.61183605,-64.86801700547701,1089.5251692350582
20760.0,355824465.7581556,22646915.764559243,-65.05575618741545,1089.5132376389167
20820.0,355820556.7806458,22712286.200352717,-65.24349290432794,1089.5012715780454
20880.0,355816636.539007,22777655.917148605,-65.43122714911104,1089.4892710530464
20940.0,355812705.03338784,22843024.91287908,-65.61895891466153,1089.4772360645245
21000.0,355808762.26393723,22908393.185476348,-65.80668819387637,1089.4651666130853
21060.0,355804808.23080456,22973760.73287265,-65.99441497965266,1089.453062699337
21120.0,355800842.93413967,23039127.553000268,-66.18213926488772,1089.4409243238886
21180.0,355796866.37409276,23104493.643791515,-66.36986104247904,1089.4287514873517
21240.0,355792878.5508145,23169859.00317875,-66.55758030532431,1089.4165441903392
21300.0,355788879.4644561,23235223.629094355,-66.74529704632138,1089.4043024334655
21360.0,355784869.1151689,23300587.519470762,-66.9330112583683,1089.3920262173474
21420.0,355780847.50310504,23365950.672240436,-67.12072293436329,1089.3797155426028
21480.0,355776814.6284168,23431313.085335873,-67.30843206720478,1089.3673704098514
